STRD_YYMM,SIDO_NM,CCG_NM,GENDER_CD,AGE_CD,TP_BUZ_NO,TP_BUZ_NM,amt,cnt
202603,전북특별자치도,순창군,1,3,4010,편 의 점,9750000,1192
202604,대전광역시,유성구,2,3,4004,대형할인점,142220000,4090
202606,경상북도,울진군,1,4,4010,편 의 점,58820000,5531
202605,부산광역시,연제구,3,3,4020,슈퍼 마켓,5630000,535
202606,대구광역시,서구,3,4,4010,편 의 점,15510000,2022
202601,전북특별자치도,군산시,2,3,8004,일식회집,13830000,277
202603,경기도,양평군,2,2,8001,일반한식,34720000,1534
202603,부산광역시,해운대구,1,4,4020,슈퍼 마켓,197530000,13155
202604,전라남도,여수시,3,2,8006,서양음식,20450000,1521
202603,인천광역시,계양구,1,1,8006,서양음식,8570000,1029
202605,경기도,용인시 처인구,3,3,8301,제 과 점,5460000,546
202602,제주특별자치도,제주시,1,4,8004,일식회집,149430000,2043
202601,부산광역시,기장군,3,3,4010,편 의 점,24600000,2673
202602,부산광역시,연제구,1,5,8005,중국음식,66890000,2070
202603,서울특별시,영등포구,2,2,4020,슈퍼 마켓,21090000,2528
202601,대전광역시,대덕구,1,2,8301,제 과 점,3260000,326
202603,경상남도,창원시 성산구,2,5,4020,슈퍼 마켓,172190000,11883
202606,울산광역시,울주군,1,5,8004,일식회집,35670000,570
202603,부산광역시,기장군,2,1,4010,편 의 점,9100000,1607
202602,서울특별시,서대문구,3,6,8301,제 과 점,4640000,449
202606,경기도,광명시,2,2,8004,일식회집,16120000,512
202604,경기도,화성시 효행구,1,5,4020,슈퍼 마켓,176120000,7075
202601,전북특별자치도,부안군,3,2,4010,편 의 점,7770000,658
202605,경상남도,산청군,x,x,8002,갈비전문점,820000,16
202602,경상북도,안동시,1,6,8021,스넥,14670000,785
202601,전라남도,강진군,1,5,8001,일반한식,132280000,2323
202604,서울특별시,종로구,3,2,8005,중국음식,20060000,1015
202604,경상북도,경주시,3,3,8001,일반한식,85920000,2782
202604,강원특별자치도,고성군,2,4,8001,일반한식,29410000,596
202601,대전광역시,중구,2,4,8005,중국음식,19870000,690
202601,경기도,시흥시,1,3,8005,중국음식,91630000,3087
202603,충청북도,청주시 상당구,3,4,4010,편 의 점,30980000,3125
202602,인천광역시,서구,2,1,8001,일반한식,13670000,505
202601,인천광역시,부평구,3,5,8005,중국음식,31470000,633
202602,충청남도,천안시 동남구,1,2,8021,스넥,15860000,884
202604,대구광역시,북구,3,6,4020,슈퍼 마켓,56620000,3447
202601,서울특별시,금천구,1,2,8301,제 과 점,11380000,1444
202603,서울특별시,관악구,1,6,8004,일식회집,98560000,2021
202603,충청남도,예산군,3,6,8001,일반한식,42890000,978
202602,전북특별자치도,고창군,3,5,8006,서양음식,3070000,119
202604,강원특별자치도,횡성군,3,6,8301,제 과 점,720000,32
202606,경기도,이천시,2,2,8001,일반한식,71070000,2534
202605,경상북도,칠곡군,3,1,4020,슈퍼 마켓,1600000,111
202606,울산광역시,동구,1,3,8021,스넥,15570000,759
202606,강원특별자치도,평창군,1,3,8301,제 과 점,2820000,242
202605,전라남도,화순군,x,x,4010,편 의 점,7130000,888
202603,경상남도,양산시,1,5,4020,슈퍼 마켓,453800000,20201
202602,경기도,시흥시,3,6,4004,대형할인점,83500000,1123
202602,경기도,성남시 수정구,3,5,8001,일반한식,50420000,1380
202604,대구광역시,북구,3,4,4020,슈퍼 마켓,45080000,2854
202601,경기도,시흥시,2,2,4004,대형할인점,84400000,1741
202606,경상북도,안동시,1,5,4004,대형할인점,64170000,1459
202604,경상남도,창원시 진해구,2,2,4004,대형할인점,12060000,628
202605,경상남도,합천군,2,6,8006,서양음식,16200000,935
202605,경기도,화성시 병점구,3,5,4020,슈퍼 마켓,25690000,1013
202605,강원특별자치도,평창군,1,5,4010,편 의 점,81150000,7382
202603,강원특별자치도,고성군,1,3,8006,서양음식,18280000,1112
202602,경상북도,울진군,2,6,4020,슈퍼 마켓,48760000,1574
202602,서울특별시,성북구,3,1,4010,편 의 점,22200000,3526
202605,대전광역시,대덕구,1,6,8006,서양음식,46820000,4709
202602,경상남도,창원시 의창구,2,6,4004,대형할인점,280740000,7138
202603,경기도,수원시 권선구,2,2,4004,대형할인점,51050000,1906
202605,광주광역시,북구,3,4,8001,일반한식,110400000,2792
202604,충청북도,제천시,3,2,8001,일반한식,10160000,323
202601,충청남도,청양군,1,3,8021,스넥,1990000,84
202602,경상북도,경주시,1,3,8021,스넥,47100000,3691
202606,충청남도,천안시 서북구,1,2,8004,일식회집,53120000,1208
202605,경기도,양주시,3,4,4020,슈퍼 마켓,69410000,2531
202606,경상북도,김천시,1,1,4010,편 의 점,10180000,2473
202602,경상북도,김천시,2,2,8001,일반한식,28540000,806
202606,서울특별시,은평구,2,6,8004,일식회집,50750000,1218
202603,경상남도,창원시 진해구,2,2,8021,스넥,4090000,296
202601,경상남도,함안군,2,6,8005,중국음식,8800000,339
202604,서울특별시,동대문구,1,2,8004,일식회집,45920000,1495
202603,서울특별시,강동구,2,4,4020,슈퍼 마켓,172260000,10984
202601,서울특별시,관악구,2,6,8004,일식회집,39130000,919
202603,서울특별시,노원구,1,6,8005,중국음식,64790000,2759
202603,전라남도,광양시,3,6,8004,일식회집,3690000,38
202605,충청남도,서천군,1,6,8021,스넥,9950000,444
202606,전북특별자치도,전주시 완산구,3,5,4010,편 의 점,31150000,3489
202602,충청남도,예산군,2,2,8001,일반한식,26050000,1078
202601,전라남도,무안군,3,2,4010,편 의 점,12450000,1048
202601,경기도,구리시,2,5,8006,서양음식,82320000,7460
202606,경상북도,의성군,1,5,4020,슈퍼 마켓,30500000,1741
202605,부산광역시,강서구,3,3,8006,서양음식,25510000,2398
202604,부산광역시,기장군,3,5,8301,제 과 점,1060000,65
202601,경기도,양주시,2,6,8301,제 과 점,36490000,2774
202606,부산광역시,동구,1,5,8301,제 과 점,23260000,2127
202603,제주특별자치도,서귀포시,2,3,4020,슈퍼 마켓,76820000,3056
202601,충청남도,아산시,2,4,4004,대형할인점,150390000,3521
202606,서울특별시,성동구,1,4,8005,중국음식,49580000,1936
202605,경상남도,거제시,2,4,8301,제 과 점,24810000,1805
202606,광주광역시,광산구,3,3,8021,스넥,20190000,1120
202602,부산광역시,동구,3,5,8301,제 과 점,2850000,226
202602,강원특별자치도,인제군,2,6,4010,편 의 점,5380000,446
202602,서울특별시,동작구,1,3,8004,일식회집,99420000,1940
202601,충청북도,영동군,2,2,8006,서양음식,3560000,279
202604,대전광역시,동구,3,3,4010,편 의 점,28260000,3551
202601,충청북도,청주시 청원구,3,5,4020,슈퍼 마켓,62880000,2309
202605,경상북도,청도군,1,3,8001,일반한식,78390000,6181
202603,부산광역시,금정구,1,5,8005,중국음식,51340000,2207
202604,대전광역시,대덕구,2,4,8301,제 과 점,17760000,1484
202602,대구광역시,중구,3,6,8006,서양음식,8810000,738
202604,전북특별자치도,전주시 완산구,2,2,4010,편 의 점,77860000,9956
202606,경상북도,울진군,2,3,4020,슈퍼 마켓,10490000,447
202605,충청북도,괴산군,2,5,4010,편 의 점,10340000,1205
202603,대전광역시,대덕구,1,4,8004,일식회집,17160000,286
202606,경기도,화성시 효행구,1,3,8301,제 과 점,8390000,778
202606,충청남도,아산시,3,6,8021,스넥,6680000,396
202606,충청북도,청주시 상당구,3,2,4020,슈퍼 마켓,9700000,660
202602,경기도,시흥시,1,6,8301,제 과 점,68100000,5108
202603,서울특별시,중랑구,x,x,8004,일식회집,14900000,283
202602,울산광역시,동구,2,4,8005,중국음식,19510000,798
202602,경상북도,포항시 남구,2,3,8001,일반한식,134860000,3064
202602,부산광역시,북구,2,3,8002,갈비전문점,2840000,27
202602,충청북도,청주시 서원구,1,4,8021,스넥,25740000,1366
202605,세종특별자치시,세종특별자치시,1,2,8005,중국음식,24960000,824
202605,부산광역시,기장군,3,5,8021,스넥,4530000,302
202601,전라남도,보성군,1,4,8006,서양음식,12020000,924
202601,경기도,연천군,2,3,8001,일반한식,12610000,377
202602,충청남도,천안시 동남구,2,2,4020,슈퍼 마켓,26120000,1339
202603,대전광역시,대덕구,1,3,8021,스넥,16550000,949
202606,충청북도,괴산군,2,3,4010,편 의 점,4870000,571
202605,경상북도,영주시,3,2,4010,편 의 점,19120000,1844
202605,경상남도,고성군,2,5,4010,편 의 점,21780000,2162
202605,경기도,안산시 상록구,3,2,8301,제 과 점,4880000,569
202601,충청남도,금산군,1,6,8021,스넥,13620000,603
202603,인천광역시,강화군,1,6,8005,중국음식,24790000,916
202602,경기도,성남시 분당구,1,4,4020,슈퍼 마켓,98310000,5010
202603,경상남도,함안군,1,2,4020,슈퍼 마켓,12250000,581
202601,대구광역시,수성구,2,4,4004,대형할인점,233090000,6735
202606,서울특별시,영등포구,2,4,8005,중국음식,91490000,2722
202601,부산광역시,연제구,1,4,8301,제 과 점,38610000,3085
202604,강원특별자치도,원주시,3,2,8021,스넥,4660000,294
202606,부산광역시,동래구,1,2,4004,대형할인점,29700000,1890
202602,서울특별시,서대문구,3,1,4010,편 의 점,9910000,1354
202601,대전광역시,대덕구,1,3,8005,중국음식,12870000,482
202605,경상남도,합천군,1,2,8006,서양음식,3730000,369
202606,서울특별시,강북구,3,5,8021,스넥,2220000,137
202603,인천광역시,동구,1,1,8005,중국음식,390000,30
202603,경상남도,창원시 마산합포구,2,1,8001,일반한식,13390000,385
202602,경상남도,하동군,1,4,8301,제 과 점,2690000,147
202602,부산광역시,기장군,1,6,8002,갈비전문점,5370000,108
202603,인천광역시,미추홀구,3,5,8301,제 과 점,5450000,478
202605,광주광역시,남구,2,5,8301,제 과 점,45900000,3379
202604,전라남도,광양시,1,2,8005,중국음식,8510000,296
202604,서울특별시,동대문구,3,2,4020,슈퍼 마켓,46200000,4633
202605,경상남도,함안군,x,x,8301,제 과 점,5410000,333
202601,대구광역시,동구,x,x,4004,대형할인점,25170000,1137
202603,경기도,수원시 권선구,1,2,8005,중국음식,20720000,776
202601,경기도,연천군,3,4,4010,편 의 점,2740000,216
202603,경상북도,영덕군,3,2,4010,편 의 점,6700000,521
202601,울산광역시,북구,2,4,4004,대형할인점,95010000,2219
202603,경기도,고양시 덕양구,3,6,4010,편 의 점,10890000,1179
202605,충청남도,논산시,3,6,8006,서양음식,4020000,396
202605,경기도,여주시,2,3,8021,스넥,8720000,442
202603,충청남도,부여군,1,2,8301,제 과 점,1050000,101
202601,강원특별자치도,동해시,2,4,8006,서양음식,44850000,3467
202605,대전광역시,대덕구,2,2,8006,서양음식,25080000,2969
202602,경상북도,영덕군,2,3,8001,일반한식,38530000,641
202605,충청북도,단양군,3,4,4020,슈퍼 마켓,3870000,245
202605,광주광역시,광산구,3,5,8006,서양음식,30310000,3188
202606,경상남도,거제시,1,3,4020,슈퍼 마켓,44780000,3013
202604,경기도,오산시,1,4,8301,제 과 점,33290000,2891
202606,경상북도,상주시,1,5,8005,중국음식,38230000,1621
202604,전라남도,해남군,3,1,4020,슈퍼 마켓,1000000,56
202604,강원특별자치도,동해시,3,2,4020,슈퍼 마켓,8650000,289
202604,대구광역시,남구,3,2,4004,대형할인점,1490000,44
202603,전북특별자치도,정읍시,2,6,4010,편 의 점,21150000,2107
202603,경기도,용인시 수지구,1,6,4004,대형할인점,180340000,7376
202603,경기도,고양시 덕양구,3,5,4010,편 의 점,21680000,2340
202606,서울특별시,강동구,2,1,8006,서양음식,14030000,2009
202603,충청북도,제천시,x,x,8001,일반한식,29440000,714
202605,경기도,화성시 효행구,2,5,8021,스넥,22200000,1345
202606,경기도,화성시 효행구,2,1,4010,편 의 점,8790000,1828
202602,서울특별시,은평구,3,5,4020,슈퍼 마켓,20560000,1112
202601,전라남도,목포시,2,4,8005,중국음식,36520000,1158
202601,경기도,군포시,3,5,4010,편 의 점,22390000,2457
202601,전라남도,목포시,3,4,4010,편 의 점,43040000,4056
202604,충청북도,청주시 청원구,2,5,8021,스넥,25280000,1434
202604,경상남도,거창군,2,5,4010,편 의 점,14160000,1524
202601,서울특별시,중랑구,3,3,8001,일반한식,25250000,699
202601,경기도,화성시 병점구,3,3,8006,서양음식,6940000,612
202603,경기도,안산시 단원구,2,4,8004,일식회집,31450000,603
202604,전라남도,담양군,1,4,8021,스넥,6670000,344
202606,인천광역시,부평구,x,x,8006,서양음식,112780000,17936
202604,전북특별자치도,군산시,1,3,8005,중국음식,42640000,1241
202604,경기도,양주시,3,2,8301,제 과 점,1340000,138
202601,인천광역시,강화군,2,6,8301,제 과 점,17050000,818
202606,광주광역시,남구,3,2,8001,일반한식,7640000,347
202604,경기도,수원시 팔달구,3,6,8301,제 과 점,6310000,689
202604,부산광역시,동래구,x,x,4010,편 의 점,167620000,23446
202603,부산광역시,해운대구,3,5,4010,편 의 점,23820000,2764
202603,울산광역시,북구,1,3,8005,중국음식,16340000,490
202602,인천광역시,서구,2,2,8021,스넥,19030000,1357
202604,부산광역시,중구,3,4,4020,슈퍼 마켓,2710000,257
202602,울산광역시,남구,1,5,8005,중국음식,84030000,2898
202602,부산광역시,수영구,1,1,4020,슈퍼 마켓,4060000,466
202604,서울특별시,은평구,1,1,8001,일반한식,12730000,652
202601,강원특별자치도,강릉시,2,2,8002,갈비전문점,740000,15
202604,경기도,성남시 수정구,1,2,8021,스넥,21760000,1421
202605,충청북도,청주시 청원구,3,4,8005,중국음식,8140000,249
202603,경상북도,칠곡군,2,5,4004,대형할인점,1610000,142
202601,경기도,부천시 원미구,2,4,8004,일식회집,59510000,1226
202605,경기도,화성시 효행구,1,5,4004,대형할인점,68000000,2055
202601,경기도,파주시,x,x,8301,제 과 점,16500000,1402
202602,경상남도,김해시,3,3,8004,일식회집,6000000,115
202601,충청북도,증평군,1,5,4004,대형할인점,5590000,223
202606,경기도,수원시 팔달구,2,5,4004,대형할인점,162700000,4251
202606,경기도,화성시 만세구,3,5,8005,중국음식,32230000,807
202606,충청북도,청주시 청원구,2,5,8301,제 과 점,27440000,2230
202606,경상북도,울릉군,1,6,8006,서양음식,15270000,657
202603,충청북도,음성군,2,1,4010,편 의 점,4740000,875
202604,서울특별시,송파구,3,5,8021,스넥,9530000,598
202606,경기도,양평군,1,3,8301,제 과 점,4380000,357
202603,경기도,안산시 단원구,3,6,8004,일식회집,4970000,85
202605,경상남도,사천시,3,3,8001,일반한식,16920000,610
202604,경상남도,거제시,3,5,8005,중국음식,2460000,74
202601,부산광역시,사하구,2,1,8006,서양음식,10660000,1380
202606,전라남도,영암군,2,6,4020,슈퍼 마켓,25920000,1093
202601,경기도,여주시,1,4,8301,제 과 점,9280000,641
202606,울산광역시,울주군,2,2,8301,제 과 점,9300000,1275
202605,경상남도,남해군,1,3,4020,슈퍼 마켓,19890000,699
202606,인천광역시,중구,3,4,8021,스넥,6430000,328
202605,경기도,성남시 중원구,3,3,8006,서양음식,5950000,670
202604,대전광역시,대덕구,3,6,8301,제 과 점,2810000,203
202605,전라남도,무안군,3,3,8006,서양음식,7920000,672
202602,경상북도,포항시 남구,3,4,4010,편 의 점,21750000,2021
202606,경상남도,창원시 마산회원구,1,4,4004,대형할인점,163100000,5145
202605,경상남도,산청군,2,4,8001,일반한식,47380000,1947
202605,경기도,구리시,3,6,4020,슈퍼 마켓,18970000,842
202602,충청남도,예산군,1,6,4020,슈퍼 마켓,112590000,4246
202604,인천광역시,부평구,2,4,8004,일식회집,38030000,819
202606,전라남도,나주시,2,4,8301,제 과 점,12590000,925
202603,강원특별자치도,춘천시,1,4,8301,제 과 점,22560000,1602
202606,경기도,오산시,2,5,8301,제 과 점,28060000,2386
202601,경기도,포천시,2,4,4004,대형할인점,51540000,1214
